"","x"
"5326","chr2_12459792_12460086"
"5327","chr2_12474741_12475347"
"5328","chr2_12708991_12710548"
"5329","chr2_12776867_12777340"
"5330","chr2_12797602_12798150"
"5331","chr2_12799539_12799921"
"5332","chr2_12808505_12808828"
"5333","chr2_12883411_12883989"
"5334","chr2_12923518_12924351"
"5335","chr2_12935303_12935738"
"5336","chr2_12969966_12970588"
"5337","chr2_13009417_13012055"
"5338","chr2_13019011_13019315"
"5339","chr2_13038744_13039364"
"5340","chr2_13083387_13083786"
"5341","chr2_13175391_13176149"
"5342","chr2_13177440_13178449"
"5343","chr2_13237192_13237978"
"5344","chr2_13264850_13265345"
"5345","chr2_13270873_13272165"
"5346","chr2_13278075_13278433"
"5347","chr2_13290649_13290935"
"5348","chr2_13299113_13299514"
"5349","chr2_13357920_13358799"
"5350","chr2_13385052_13386161"
"5351","chr2_13398652_13399858"
"5352","chr2_13524010_13524453"
"5353","chr2_13543891_13545309"
"5354","chr2_13572999_13576554"
"5355","chr2_13682912_13683304"
"5356","chr2_13738722_13739083"
"5357","chr2_13755680_13756198"
"5358","chr2_13792767_13794061"
"5359","chr2_14048325_14048864"
"5360","chr2_14054929_14056619"
"5361","chr2_14070467_14070908"
"5362","chr2_14073092_14075152"
"5363","chr2_14132532_14133508"
"5364","chr2_14295376_14295820"
"5365","chr2_14312574_14313339"
"5366","chr2_14341454_14342456"
"5367","chr2_14428976_14429373"
"5368","chr2_14534924_14535707"
"5369","chr2_14603308_14605445"
"5370","chr2_14616323_14616768"
"5371","chr2_14641007_14641454"
"5372","chr2_14657260_14657605"
"5373","chr2_14703140_14703688"
"5374","chr2_14738946_14739378"
"5375","chr2_14740296_14740751"
"5376","chr2_14846682_14847461"
"5377","chr2_14860268_14860701"
"5378","chr2_14873157_14874267"
"5379","chr2_14875651_14875967"
"5380","chr2_15048873_15049805"
"5381","chr2_15054461_15056537"
"5382","chr2_15096537_15096930"
"5383","chr2_15260481_15260865"
"5384","chr2_15643818_15644271"
"5385","chr2_15740908_15741315"
"5386","chr2_16310431_16310775"
"5387","chr2_16355173_16357134"
"5388","chr2_16359365_16359761"
"5389","chr2_16483938_16484413"
"5390","chr2_16748506_16748859"
"5391","chr2_16795173_16795674"
"5392","chr2_16820492_16820849"
"5393","chr2_16849845_16850450"
"5394","chr2_17363572_17363988"
"5395","chr2_17422877_17423397"
"5396","chr2_17504989_17505259"
"5397","chr2_17538449_17539081"
"5398","chr2_17559093_17559499"
"5399","chr2_17644602_17645022"
"5400","chr2_17669888_17670512"
"5401","chr2_17703076_17703616"
"5402","chr2_17723758_17724828"
"5403","chr2_17729930_17731938"
"5404","chr2_17741455_17742329"
"5405","chr2_17770343_17770706"
"5406","chr2_17837445_17839730"
"5407","chr2_17841490_17842400"
"5408","chr2_17853008_17854042"
"5409","chr2_17860554_17861297"
"5410","chr2_17881103_17881756"
"5411","chr2_17932418_17933276"
"5412","chr2_18004452_18004818"
"5413","chr2_18011160_18011885"
"5414","chr2_18025593_18029290"
"5415","chr2_18030589_18032407"
"5416","chr2_18033057_18034365"
"5417","chr2_18038712_18041817"
"5418","chr2_18045522_18049813"
"5419","chr2_18050519_18051803"
"5420","chr2_18054120_18054544"
"5421","chr2_18055239_18058278"
"5422","chr2_18063629_18066056"
"5423","chr2_18205150_18205480"
"5424","chr2_18343527_18343913"
"5425","chr2_18391723_18393525"
"5426","chr2_18473277_18473966"
"5427","chr2_18586790_18588412"
"5428","chr2_18607795_18609685"
"5429","chr2_18634970_18635548"
"5430","chr2_18671697_18673264"
"5431","chr2_18676017_18678485"
"5432","chr2_18680940_18681453"
"5433","chr2_18688618_18690932"
"5434","chr2_18693787_18695361"
"5435","chr2_18698578_18699253"
"5436","chr2_18739244_18739615"
"5437","chr2_18766666_18767825"
"5438","chr2_18778202_18778719"
"5439","chr2_18799351_18802078"
"5440","chr2_18821752_18822110"
"5441","chr2_18822650_18823133"
"5442","chr2_18848189_18848590"
"5443","chr2_18872826_18873141"
"5444","chr2_18890609_18891094"
"5445","chr2_18906588_18906994"
"5446","chr2_18915473_18915874"
"5447","chr2_18996819_18998943"
"5448","chr2_19064408_19065259"
"5449","chr2_19083778_19084303"
"5450","chr2_19198507_19199723"
"5451","chr2_19275780_19276726"
"5452","chr2_19280291_19280874"
"5453","chr2_19322464_19322824"
"5454","chr2_19344177_19345459"
"5455","chr2_19347243_19347616"
"5456","chr2_19366393_19366800"
"5457","chr2_19371260_19372339"
"5458","chr2_19414387_19415516"
"5459","chr2_19430361_19431504"
"5460","chr2_19444987_19446615"
"5461","chr2_19447958_19448440"
"5462","chr2_19455800_19456583"
"5463","chr2_19519712_19520238"
"5464","chr2_19553468_19554770"
"5465","chr2_19656836_19659371"
"5466","chr2_19665855_19666271"
"5467","chr2_19703065_19704423"
"5468","chr2_19715629_19716304"
"5469","chr2_19909138_19910507"
"5470","chr2_19945218_19945619"
"5471","chr2_20072242_20072881"
"5472","chr2_20145417_20145800"
"5473","chr2_20167140_20167482"
"5474","chr2_20187244_20187694"
"5475","chr2_20249082_20249883"
"5476","chr2_20293301_20293699"
"5477","chr2_20324991_20325369"
"5478","chr2_20339970_20340313"
"5479","chr2_20419974_20420296"
"5480","chr2_20476412_20477013"
"5481","chr2_20494638_20495089"
"5482","chr2_20519308_20521267"
"5483","chr2_20523338_20524135"
"5484","chr2_20537821_20538277"
"5485","chr2_20545630_20548484"
"5486","chr2_20609210_20609630"
"5487","chr2_20616103_20616379"
"5488","chr2_20665901_20666400"
"5489","chr2_20673151_20673682"
"5490","chr2_20722145_20722997"
"5491","chr2_20777905_20778281"
"5492","chr2_20779725_20780196"
"5493","chr2_20882997_20883773"
"5494","chr2_20898635_20899699"
"5495","chr2_20943104_20944649"
"5496","chr2_20959858_20962702"
"5497","chr2_20966202_20970582"
"5498","chr2_21009554_21011377"
"5499","chr2_21037168_21037658"
"5500","chr2_21043892_21044512"
"5501","chr2_21056805_21057189"
"5502","chr2_21058923_21060643"
"5503","chr2_21141139_21143057"
"5504","chr2_21188654_21188984"
"5505","chr2_21204915_21206562"
"5506","chr2_21260110_21260503"
"5507","chr2_21261563_21262074"
"5508","chr2_21267422_21267821"
"5509","chr2_21269763_21270674"
"5510","chr2_21275061_21275769"
"5511","chr2_21278070_21278517"
"5512","chr2_21280761_21281243"
"5513","chr2_21282465_21283278"
"5514","chr2_21292511_21293275"
"5515","chr2_21366963_21368527"
"5516","chr2_21399578_21400023"
"5517","chr2_21439631_21440001"
"5518","chr2_21832373_21832638"
"5519","chr2_21909498_21909959"
"5520","chr2_21917667_21919159"
"5521","chr2_21941098_21941617"
"5522","chr2_21958259_21959062"
"5523","chr2_21963643_21964569"
"5524","chr2_22024471_22024765"
"5525","chr2_22029118_22030075"
"5526","chr2_22066613_22067014"
"5527","chr2_22165828_22166415"
"5528","chr2_22293434_22294518"
"5529","chr2_22338133_22338995"
"5530","chr2_22619569_22624572"
"5531","chr2_22625179_22625873"
"5532","chr2_22627063_22627693"
"5533","chr2_22704737_22705433"
"5534","chr2_22721558_22722301"
"5535","chr2_22739504_22740076"
"5536","chr2_22744041_22745345"
"5537","chr2_22758605_22758935"
"5538","chr2_22774051_22774664"
"5539","chr2_22857581_22857924"
"5540","chr2_22864581_22865105"
"5541","chr2_22894812_22896308"
"5542","chr2_22918669_22919049"
"5543","chr2_22933634_22934043"
"5544","chr2_22985987_22986385"
"5545","chr2_23038970_23040846"
"5546","chr2_23067568_23069870"
"5547","chr2_23092279_23092590"
"5548","chr2_23155342_23157102"
"5549","chr2_23314892_23315236"
"5550","chr2_23320917_23321793"
"5551","chr2_23571452_23572372"
"5552","chr2_24048267_24049111"
"5553","chr2_24181884_24182338"
"5554","chr2_24270180_24270656"
"5555","chr2_24296865_24297190"
"5556","chr2_24367258_24367713"
"5557","chr2_24405432_24406082"
"5558","chr2_24409128_24409641"
"5559","chr2_24416563_24417055"
"5560","chr2_24427999_24428678"
"5561","chr2_24474173_24474601"
"5562","chr2_24503180_24503538"
"5563","chr2_24520832_24522221"
"5564","chr2_24538873_24539236"
"5565","chr2_24588037_24588437"
"5566","chr2_24664656_24665322"
"5567","chr2_24678976_24679764"
"5568","chr2_24755268_24755724"
"5569","chr2_24761635_24763695"
"5570","chr2_24770918_24771395"
"5571","chr2_24852418_24852818"
"5572","chr2_24905277_24906010"
"5573","chr2_24918522_24920226"
"5574","chr2_24934271_24936063"
"5575","chr2_24949014_24950579"
"5576","chr2_24961941_24962889"
"5577","chr2_24974448_24976296"
"5578","chr2_25053815_25055923"
"5579","chr2_25098980_25100107"
"5580","chr2_25125895_25127361"
"5581","chr2_25157652_25158046"
"5582","chr2_25167499_25168965"
"5583","chr2_25170272_25170673"
"5584","chr2_25171771_25172142"
"5585","chr2_25177605_25179010"
"5586","chr2_25179792_25183190"
"5587","chr2_25185315_25186795"
"5588","chr2_25193152_25193919"
"5589","chr2_25210739_25211827"
"5590","chr2_25223866_25225650"
"5591","chr2_25228265_25229232"
"5592","chr2_25240524_25242996"
"5593","chr2_25254941_25256136"
"5594","chr2_25261835_25263462"
"5595","chr2_25271718_25273096"
"5596","chr2_25279083_25279597"
"5597","chr2_25287107_25287503"
"5598","chr2_25289797_25291535"
"5599","chr2_25292177_25293289"
"5600","chr2_25304377_25305753"
"5601","chr2_25318000_25320479"
"5602","chr2_25331947_25333341"
"5603","chr2_25355976_25356851"
"5604","chr2_25365056_25365868"
"5605","chr2_25371654_25373783"
"5606","chr2_25376656_25377070"
"5607","chr2_25394496_25396701"
"5608","chr2_25400566_25401156"
"5609","chr2_25402297_25404270"
"5610","chr2_25421890_25422403"
"5611","chr2_25426725_25427393"
"5612","chr2_25428137_25429631"
"5613","chr2_25460126_25461729"
"5614","chr2_25469153_25470047"
"5615","chr2_25496453_25496864"
"5616","chr2_25500415_25501445"
"5617","chr2_25546431_25547473"
"5618","chr2_25557159_25558387"
"5619","chr2_25574096_25575869"
"5620","chr2_25577491_25578399"
"5621","chr2_25579070_25582889"
"5622","chr2_25607603_25608964"
"5623","chr2_25621184_25622296"
"5624","chr2_25706278_25707575"
"5625","chr2_25836212_25836677"
"5626","chr2_25842698_25843265"
"5627","chr2_25863260_25864356"
"5628","chr2_25865209_25865948"
"5629","chr2_25877303_25878317"
"5630","chr2_25982092_25984428"
"5631","chr2_26020873_26022502"
"5632","chr2_26024248_26024790"
"5633","chr2_26025911_26026269"
"5634","chr2_26039766_26040480"
"5635","chr2_26055011_26055510"
"5636","chr2_26061034_26061377"
"5637","chr2_26066398_26067103"
"5638","chr2_26090830_26092757"
"5639","chr2_26122322_26123144"
"5640","chr2_26132626_26133687"
"5641","chr2_26139531_26141261"
"5642","chr2_26153928_26154516"
"5643","chr2_26156450_26157090"
"5644","chr2_26182745_26183071"
"5645","chr2_26202452_26203104"
"5646","chr2_26208110_26208494"
"5647","chr2_26214528_26214974"
"5648","chr2_26227726_26228233"
"5649","chr2_26236773_26237984"
"5650","chr2_26273515_26274016"
"5651","chr2_26277962_26278343"
"5652","chr2_26296688_26297168"
"5653","chr2_26298035_26299408"
"5654","chr2_26300509_26301258"
"5655","chr2_26309730_26310218"
"5656","chr2_26314863_26317253"
"5657","chr2_26325720_26326181"
"5658","chr2_26351287_26352764"
"5659","chr2_26380020_26380984"
"5660","chr2_26388682_26389953"
"5661","chr2_26408435_26409574"
"5662","chr2_26444564_26446433"
"5663","chr2_26449333_26450071"
"5664","chr2_26475286_26475916"
"5665","chr2_26478750_26479212"
"5666","chr2_26485159_26488217"
"5667","chr2_26488726_26489206"
"5668","chr2_26493365_26493957"
"5669","chr2_26496389_26496875"
"5670","chr2_26499880_26504447"
"5671","chr2_26507459_26507956"
"5672","chr2_26533154_26533509"
"5673","chr2_26535539_26536071"
"5674","chr2_26541052_26541889"
"5675","chr2_26561647_26562056"
"5676","chr2_26570014_26570421"
"5677","chr2_26573347_26574416"
"5678","chr2_26586043_26587499"
"5679","chr2_26603554_26604746"
"5680","chr2_26627757_26629368"
"5681","chr2_26639026_26640612"
"5682","chr2_26646742_26647378"
"5683","chr2_26902281_26903528"
"5684","chr2_26909868_26911531"
"5685","chr2_26915891_26917028"
"5686","chr2_26930366_26930821"
"5687","chr2_26932683_26934195"
"5688","chr2_26963909_26965067"
"5689","chr2_27009362_27010658"
"5690","chr2_27017746_27018213"
"5691","chr2_27027415_27028507"
"5692","chr2_27038538_27039168"
"5693","chr2_27043424_27043940"
"5694","chr2_27067942_27068300"
"5695","chr2_27071119_27071572"
"5696","chr2_27079011_27080038"
"5697","chr2_27097887_27098281"
"5698","chr2_27103430_27104023"
"5699","chr2_27120351_27120742"
"5700","chr2_27121740_27122379"
"5701","chr2_27142111_27142850"
"5702","chr2_27163871_27164249"
"5703","chr2_27174003_27174615"
"5704","chr2_27205642_27206271"
"5705","chr2_27235640_27236145"
"5706","chr2_27237330_27237680"
"5707","chr2_27247120_27247611"
"5708","chr2_27280839_27281498"
"5709","chr2_27287628_27288089"
"5710","chr2_27288885_27289657"
"5711","chr2_27300940_27302089"
"5712","chr2_27334849_27335231"
"5713","chr2_27343779_27344665"
"5714","chr2_27352696_27353051"
"5715","chr2_27360567_27360876"
"5716","chr2_27377085_27377648"
"5717","chr2_27394404_27394862"
"5718","chr2_27396996_27397507"
"5719","chr2_27411774_27412640"
"5720","chr2_27413899_27414819"
"5721","chr2_27421035_27421861"
"5722","chr2_27425025_27428546"
"5723","chr2_27430701_27430978"
"5724","chr2_27441618_27443131"
"5725","chr2_27474560_27476805"
"5726","chr2_27496375_27496753"
"5727","chr2_27514454_27515967"
"5728","chr2_27538884_27540973"
"5729","chr2_27552577_27553038"
"5730","chr2_27572435_27573696"
"5731","chr2_27598971_27599549"
"5732","chr2_27603437_27603831"
"5733","chr2_27635295_27635735"
"5734","chr2_27676299_27678182"
"5735","chr2_27699071_27699972"
"5736","chr2_27739788_27740729"
"5737","chr2_27745936_27747552"
"5738","chr2_27750404_27751539"
"5739","chr2_27758200_27759049"
"5740","chr2_27764687_27765357"
"5741","chr2_27770134_27770691"
"5742","chr2_27771847_27772351"
"5743","chr2_27833519_27834112"
"5744","chr2_27836043_27836530"
"5745","chr2_27838071_27838410"
"5746","chr2_27875779_27877484"
"5747","chr2_27885541_27887561"
"5748","chr2_27926713_27927196"
"5749","chr2_27931243_27931691"
"5750","chr2_28000974_28001694"
"5751","chr2_28037752_28039163"
"5752","chr2_28067091_28069048"
"5753","chr2_28098371_28099549"
"5754","chr2_28117866_28118311"
"5755","chr2_28126744_28127499"
"5756","chr2_28158430_28158843"
"5757","chr2_28169376_28169714"
"5758","chr2_28188576_28188909"
"5759","chr2_28192531_28194325"
"5760","chr2_28204046_28206219"
"5761","chr2_28211540_28212295"
"5762","chr2_28227781_28228297"
"5763","chr2_28239664_28239958"
"5764","chr2_28278126_28278575"
"5765","chr2_28295870_28296765"
"5766","chr2_28325479_28326635"
"5767","chr2_28335251_28336234"
"5768","chr2_28336882_28337343"
"5769","chr2_28364642_28365137"
"5770","chr2_28369754_28370811"
"5771","chr2_28384847_28385297"
"5772","chr2_28387182_28388302"
"5773","chr2_28397412_28397813"
"5774","chr2_28415217_28415809"
"5775","chr2_28417986_28418525"
"5776","chr2_28419814_28420344"
"5777","chr2_28446194_28447776"
"5778","chr2_28466094_28466604"
"5779","chr2_28467590_28468638"
"5780","chr2_28512740_28514955"
"5781","chr2_28518164_28518651"
"5782","chr2_28523403_28524245"
"5783","chr2_28525348_28526567"
"5784","chr2_28532959_28536669"
"5785","chr2_28538656_28539643"
"5786","chr2_28547773_28548267"
"5787","chr2_28582323_28583741"
"5788","chr2_28585092_28585613"
"5789","chr2_28640457_28642256"
"5790","chr2_28680743_28681061"
"5791","chr2_28688448_28688864"
"5792","chr2_28699404_28700584"
"5793","chr2_28727787_28728305"
"5794","chr2_28730623_28731401"
"5795","chr2_28751156_28752067"
"5796","chr2_28755412_28756602"
"5797","chr2_28780038_28781632"
"5798","chr2_28792897_28793409"
"5799","chr2_28797061_28799118"
"5800","chr2_28839745_28841191"
"5801","chr2_28860972_28861505"
"5802","chr2_28867176_28868080"
"5803","chr2_28875557_28876107"
"5804","chr2_28908223_28909640"
"5805","chr2_28911509_28912347"
"5806","chr2_28917685_28918437"
"5807","chr2_28923846_28924351"
"5808","chr2_28943928_28944359"
"5809","chr2_28976588_28977083"
"5810","chr2_29006414_29006968"
"5811","chr2_29016492_29017188"
"5812","chr2_29030040_29030586"
"5813","chr2_29052827_29054243"
"5814","chr2_29054856_29055519"
"5815","chr2_29059929_29060853"
"5816","chr2_29066422_29066725"
"5817","chr2_29124367_29125914"
"5818","chr2_29194133_29195961"
"5819","chr2_29199876_29200354"
"5820","chr2_29217777_29218485"
"5821","chr2_29230061_29230891"
"5822","chr2_29245442_29245738"
"5823","chr2_29249914_29254196"
"5824","chr2_29262298_29263135"
"5825","chr2_29266867_29267246"
"5826","chr2_29271817_29272229"
"5827","chr2_29277618_29278182"
"5828","chr2_29318150_29318550"
"5829","chr2_29319891_29321393"
"5830","chr2_29346488_29347269"
"5831","chr2_29381661_29382346"
"5832","chr2_29385121_29386203"
"5833","chr2_29388880_29389800"
"5834","chr2_29395590_29396046"
"5835","chr2_29402638_29402991"
"5836","chr2_29407392_29408171"
"5837","chr2_29413065_29413704"
"5838","chr2_29414838_29415607"
"5839","chr2_29429507_29430056"
"5840","chr2_29439327_29440467"
"5841","chr2_29443811_29444207"
"5842","chr2_29448406_29449007"
"5843","chr2_29451234_29451886"
"5844","chr2_29453370_29453886"
"5845","chr2_29464809_29466180"
"5846","chr2_29468236_29469330"
"5847","chr2_29488379_29489083"
"5848","chr2_29493218_29493841"
"5849","chr2_29495281_29495767"
"5850","chr2_29514844_29515383"
"5851","chr2_29516058_29516517"
"5852","chr2_29519312_29520606"
"5853","chr2_29526025_29527114"
"5854","chr2_29529109_29529593"
"5855","chr2_29531794_29532292"
"5856","chr2_29535508_29536018"
"5857","chr2_29541931_29542690"
"5858","chr2_29553956_29554312"
"5859","chr2_29563861_29564561"
"5860","chr2_29572136_29572695"
"5861","chr2_29582206_29582944"
"5862","chr2_29603995_29604407"
"5863","chr2_29619361_29620921"
"5864","chr2_29634526_29634990"
"5865","chr2_29647609_29648195"
"5866","chr2_29666714_29667120"
"5867","chr2_29669755_29671071"
"5868","chr2_29747445_29747983"
"5869","chr2_29764804_29765266"
"5870","chr2_29787256_29788698"
"5871","chr2_29802346_29803683"
"5872","chr2_29817557_29818404"
"5873","chr2_29819806_29821066"
"5874","chr2_29826474_29827853"
"5875","chr2_29845752_29846393"
"5876","chr2_29859099_29859404"
"5877","chr2_29868824_29870557"
"5878","chr2_29888898_29891001"
"5879","chr2_29934874_29935858"
"5880","chr2_29964226_29967166"
"5881","chr2_29977245_29977727"
"5882","chr2_30032259_30032597"
"5883","chr2_30042461_30042898"
"5884","chr2_30048257_30049443"
"5885","chr2_30061553_30063319"
"5886","chr2_30065735_30067739"
"5887","chr2_30077164_30078449"
"5888","chr2_30092816_30094678"
"5889","chr2_30095888_30096289"
"5890","chr2_30106384_30106737"
"5891","chr2_30119475_30120203"
"5892","chr2_30123622_30125125"
"5893","chr2_30128742_30129259"
"5894","chr2_30133283_30134492"
"5895","chr2_30161790_30162283"
"5896","chr2_30171174_30172458"
"5897","chr2_30177896_30179004"
"5898","chr2_30194654_30195052"
"5899","chr2_30205149_30206479"
"5900","chr2_30236618_30238544"
"5901","chr2_30263019_30263532"
"5902","chr2_30270028_30270696"
"5903","chr2_30285721_30287359"
"5904","chr2_30358482_30359804"
"5905","chr2_30363605_30364777"
"5906","chr2_30391696_30393327"
"5907","chr2_30399382_30400470"
"5908","chr2_30415098_30416945"
"5909","chr2_30421407_30421882"
"5910","chr2_30435708_30436418"
"5911","chr2_30440925_30442455"
"5912","chr2_30463879_30464331"
"5913","chr2_30469289_30474784"
"5914","chr2_30495701_30496446"
"5915","chr2_30503828_30504562"
"5916","chr2_30510660_30511153"
"5917","chr2_30544655_30546546"
"5918","chr2_30553728_30554441"
"5919","chr2_30587190_30587542"
"5920","chr2_30590793_30591481"
"5921","chr2_30593592_30595670"
"5922","chr2_30604917_30605524"
"5923","chr2_30606390_30607467"
"5924","chr2_30613423_30614484"
"5925","chr2_30628367_30629432"
"5926","chr2_30646765_30648699"
"5927","chr2_30652414_30653008"
"5928","chr2_30654155_30654717"
"5929","chr2_30657546_30659780"
"5930","chr2_30660431_30661113"
"5931","chr2_30676449_30677969"
"5932","chr2_30682407_30682754"
"5933","chr2_30686909_30687950"
"5934","chr2_30691836_30694168"
"5935","chr2_30699664_30700228"
"5936","chr2_30707310_30709620"
"5937","chr2_30711243_30712594"
"5938","chr2_30717336_30720027"
"5939","chr2_30721651_30723472"
"5940","chr2_30725264_30726418"
"5941","chr2_30737615_30738328"
"5942","chr2_30743674_30744370"
"5943","chr2_30758387_30758893"
"5944","chr2_30769210_30769601"
"5945","chr2_30771170_30772831"
"5946","chr2_30783209_30783917"
"5947","chr2_30794214_30795404"
"5948","chr2_30796159_30797265"
"5949","chr2_30800930_30802043"
"5950","chr2_30806929_30808656"
"5951","chr2_30823250_30823776"
"5952","chr2_30827422_30828714"
"5953","chr2_30836219_30836985"
"5954","chr2_30845296_30845929"
"5955","chr2_30865104_30865450"
"5956","chr2_30874423_30874831"
"5957","chr2_30890952_30891424"
"5958","chr2_30928183_30928703"
"5959","chr2_30929242_30930109"
"5960","chr2_30934009_30934516"
"5961","chr2_30942470_30943304"
"5962","chr2_30952492_30953644"
"5963","chr2_30967268_30968396"
"5964","chr2_30981480_30983175"
"5965","chr2_31024581_31025043"
"5966","chr2_31068156_31069150"
"5967","chr2_31106550_31107607"
"5968","chr2_31111606_31112202"
"5969","chr2_31119793_31120237"
"5970","chr2_31141097_31142664"
"5971","chr2_31151899_31152769"
"5972","chr2_31194291_31194784"
"5973","chr2_31214188_31214753"
"5974","chr2_31239232_31239757"
"5975","chr2_31245163_31247178"
"5976","chr2_31256361_31257420"
"5977","chr2_31258790_31259547"
"5978","chr2_31262752_31264752"
"5979","chr2_31269196_31269556"
"5980","chr2_31281033_31281507"
"5981","chr2_31291483_31291793"
"5982","chr2_31295009_31295353"
"5983","chr2_31297615_31299736"
"5984","chr2_31318123_31318510"
"5985","chr2_31337409_31338312"
"5986","chr2_31348311_31348839"
"5987","chr2_31374434_31374775"
"5988","chr2_31381144_31381638"
"5989","chr2_31431258_31431961"
"5990","chr2_31448673_31449945"
"5991","chr2_31459868_31460607"
"5992","chr2_31469585_31470843"
"5993","chr2_31482848_31483548"
"5994","chr2_31484155_31484625"
"5995","chr2_31489155_31489693"
"5996","chr2_31494943_31495498"
"5997","chr2_31499535_31500789"
"5998","chr2_31505335_31506099"
"5999","chr2_31537045_31537506"
"6000","chr2_31571982_31573355"
"6001","chr2_31609706_31610304"
"6002","chr2_31635378_31635868"
"6003","chr2_31636588_31638344"
"6004","chr2_31639057_31639376"
"6005","chr2_31640763_31641583"
"6006","chr2_31653891_31655596"
"6007","chr2_31670347_31671332"
"6008","chr2_31683619_31684120"
"6009","chr2_31687797_31689160"
"6010","chr2_31759629_31760629"
"6011","chr2_31763595_31763991"
"6012","chr2_31785054_31785653"
"6013","chr2_31786996_31787470"
"6014","chr2_31806935_31807448"
"6015","chr2_31808714_31809460"
"6016","chr2_31814744_31815771"
"6017","chr2_31822420_31825739"
"6018","chr2_31827567_31828696"
"6019","chr2_31844587_31847037"
"6020","chr2_31850251_31850666"
"6021","chr2_31876382_31876908"
"6022","chr2_31915090_31915514"
"6023","chr2_31949855_31951335"
"6024","chr2_31962175_31963408"
"6025","chr2_31973660_31975042"
"6026","chr2_32083163_32085113"
"6027","chr2_32088258_32089029"
"6028","chr2_32095259_32095960"
"6029","chr2_32130417_32130882"
"6030","chr2_32133956_32134437"
"6031","chr2_32137351_32139108"
"6032","chr2_32150336_32153776"
"6033","chr2_32154337_32154798"
"6034","chr2_32157092_32157383"
"6035","chr2_32166521_32168324"
"6036","chr2_32174018_32175638"
"6037","chr2_32182619_32183413"
"6038","chr2_32235933_32237654"
"6039","chr2_32259641_32260827"
"6040","chr2_32287446_32289911"
"6041","chr2_32308074_32308563"
"6042","chr2_32312061_32313076"
"6043","chr2_32322758_32323729"
"6044","chr2_32351649_32353753"
"6045","chr2_32360758_32361085"
"6046","chr2_32362482_32363877"
"6047","chr2_32381171_32382603"
"6048","chr2_32394933_32396895"
"6049","chr2_32404616_32405158"
"6050","chr2_32423719_32424431"
"6051","chr2_32428081_32429112"
"6052","chr2_32430574_32431718"
"6053","chr2_32436727_32437498"
"6054","chr2_32447251_32447931"
"6055","chr2_32450457_32452644"
"6056","chr2_32487024_32487793"
"6057","chr2_32488599_32489131"
"6058","chr2_32534349_32537496"
"6059","chr2_32559506_32560121"
"6060","chr2_32566624_32567112"
"6061","chr2_32570355_32571464"
"6062","chr2_32574876_32576187"
"6063","chr2_32581289_32581981"
"6064","chr2_32582781_32583904"
"6065","chr2_32586549_32587961"
"6066","chr2_32602494_32603236"
"6067","chr2_32606167_32608833"
"6068","chr2_32610567_32611281"
"6069","chr2_32624958_32626241"
"6070","chr2_32628691_32629689"
"6071","chr2_32631665_32632151"
"6072","chr2_32689332_32689882"
"6073","chr2_32693435_32694792"
"6074","chr2_32708568_32709052"
"6075","chr2_32712094_32714155"
"6076","chr2_32718752_32719153"
"6077","chr2_32727155_32728007"
"6078","chr2_32740818_32742956"
"6079","chr2_32750873_32751757"
"6080","chr2_32756671_32758097"
"6081","chr2_32775016_32776378"
"6082","chr2_32779211_32779511"
"6083","chr2_32784281_32784691"
"6084","chr2_32816526_32817820"
"6085","chr2_32845768_32847836"
"6086","chr2_32852155_32852598"
"6087","chr2_32854156_32854636"
"6088","chr2_32857472_32858103"
"6089","chr2_32858961_32859427"
"6090","chr2_32864715_32865167"
"6091","chr2_32874796_32877239"
"6092","chr2_32895449_32896906"
"6093","chr2_32908138_32909172"
"6094","chr2_32912305_32912888"
"6095","chr2_32928166_32928642"
"6096","chr2_32939431_32939820"
"6097","chr2_32950695_32953294"
"6098","chr2_32961071_32962552"
"6099","chr2_32966421_32968060"
"6100","chr2_32970995_32971589"
"6101","chr2_32977045_32977533"
"6102","chr2_32981263_32982882"
"6103","chr2_33014776_33015319"
"6104","chr2_33033208_33033696"
"6105","chr2_33086011_33086806"
"6106","chr2_33095239_33095814"
"6107","chr2_33119366_33119740"
"6108","chr2_33129878_33132613"
"6109","chr2_33154664_33155196"
"6110","chr2_33178501_33180817"
"6111","chr2_33184538_33185313"
"6112","chr2_33189894_33190413"
"6113","chr2_33203100_33203527"
"6114","chr2_33205904_33206342"
"6115","chr2_33215410_33217140"
"6116","chr2_33260797_33261187"
"6117","chr2_33266965_33267600"
"6118","chr2_33309362_33309695"
"6119","chr2_33315274_33317112"
"6120","chr2_33318511_33319161"
"6121","chr2_33325276_33325778"
"6122","chr2_33335678_33336538"
"6123","chr2_33345405_33346131"
"6124","chr2_33347644_33347957"
"6125","chr2_33348830_33349746"
"6126","chr2_33355367_33356272"
"6127","chr2_33365413_33366515"
"6128","chr2_33370135_33372093"
"6129","chr2_33393624_33394570"
"6130","chr2_33402277_33402789"
"6131","chr2_33426603_33427096"
"6132","chr2_33430600_33431835"
"6133","chr2_33435923_33436560"
"6134","chr2_33453405_33453914"
"6135","chr2_33467932_33468977"
"6136","chr2_33475904_33476453"
"6137","chr2_33486800_33487331"
"6138","chr2_33542655_33545105"
"6139","chr2_33546563_33547643"
"6140","chr2_33558160_33558671"
"6141","chr2_33559397_33560126"
"6142","chr2_33571248_33571803"
"6143","chr2_33580392_33581495"
"6144","chr2_33583329_33583731"
"6145","chr2_33592931_33593315"
"6146","chr2_33615668_33618163"
"6147","chr2_33626271_33626701"
"6148","chr2_33631591_33632318"
