"","x"
"18240","chr14_122279888_122280826"
"18241","chr14_122305188_122305477"
"18242","chr14_122315611_122316176"
"18243","chr14_122323650_122324618"
"18244","chr14_122336853_122337472"
"18245","chr14_122344446_122344928"
"18246","chr14_122349002_122350198"
"18247","chr14_122367193_122367647"
"18248","chr14_122373590_122373782"
"18249","chr14_122384428_122385082"
"18250","chr14_122388598_122389022"
"18251","chr14_122406025_122407333"
"18252","chr14_122436838_122437272"
"18253","chr14_122449951_122451441"
"18254","chr14_122452974_122454659"
"18255","chr14_122462887_122465901"
"18256","chr14_122473448_122479195"
"18257","chr14_122482420_122482851"
"18258","chr14_122485159_122485215"
"18259","chr14_122489166_122490938"
"18260","chr14_122533745_122535078"
"18261","chr14_122638150_122638206"
"18262","chr14_122678416_122678681"
"18263","chr14_122720908_122721568"
"18264","chr14_12283936_12285091"
"18265","chr14_122858016_122858333"
"18266","chr14_122871799_122872522"
"18267","chr14_122875535_122876649"
"18268","chr14_122882108_122884548"
"18269","chr14_122885853_122886272"
"18270","chr14_122900757_122901347"
"18271","chr14_122902898_122903360"
"18272","chr14_122912911_122913430"
"18273","chr14_122942991_122943568"
"18274","chr14_122953348_122953688"
"18275","chr14_122957729_122958501"
"18276","chr14_122982188_122984086"
"18277","chr14_12300660_12301061"
"18278","chr14_123008775_123009580"
"18279","chr14_123064478_123066057"
"18280","chr14_123138913_123140194"
"18281","chr14_123143519_123143860"
"18282","chr14_123153235_123153569"
"18283","chr14_123187384_123187498"
"18284","chr14_123192540_123192856"
"18285","chr14_123201512_123203035"
"18286","chr14_123219400_123220166"
"18287","chr14_123232618_123233268"
"18288","chr14_123239980_123240460"
"18289","chr14_123272123_123272562"
"18290","chr14_123282227_123282509"
"18291","chr14_123315010_123315371"
"18292","chr14_12331633_12332017"
"18293","chr14_12335032_12335281"
"18294","chr14_123352945_123353311"
"18295","chr14_12336592_12348132"
"18296","chr14_123371534_123371984"
"18297","chr14_123376405_123376848"
"18298","chr14_123400781_123401148"
"18299","chr14_12350307_12350643"
"18300","chr14_123512991_123513994"
"18301","chr14_123626393_123627441"
"18302","chr14_123659669_123661457"
"18303","chr14_123760041_123760442"
"18304","chr14_12377231_12379436"
"18305","chr14_123837536_123838232"
"18306","chr14_123843631_123844086"
"18307","chr14_12388354_12389656"
"18308","chr14_12391205_12391530"
"18309","chr14_12392899_12394107"
"18310","chr14_123990261_123991012"
"18311","chr14_124036702_124037173"
"18312","chr14_12404788_12405078"
"18313","chr14_12406496_12406869"
"18314","chr14_12410289_12410690"
"18315","chr14_124143417_124143760"
"18316","chr14_124191792_124193126"
"18317","chr14_124195540_124196275"
"18318","chr14_124220952_124221335"
"18319","chr14_124222512_124222815"
"18320","chr14_124223447_124223829"
"18321","chr14_12428180_12428523"
"18322","chr14_124319086_124319840"
"18323","chr14_12436739_12437446"
"18324","chr14_124411009_124411302"
"18325","chr14_12448778_12449277"
"18326","chr14_12450801_12451410"
"18327","chr14_124514829_124515357"
"18328","chr14_12455197_12455590"
"18329","chr14_12459467_12460324"
"18330","chr14_124606068_124606400"
"18331","chr14_12464548_12464573"
"18332","chr14_124669734_124670202"
"18333","chr14_124674898_124678008"
"18334","chr14_124801152_124801644"
"18335","chr14_12498255_12498663"
"18336","chr14_12506903_12507592"
"18337","chr14_12527230_12527927"
"18338","chr14_12529813_12531587"
"18339","chr14_12550875_12551366"
"18340","chr14_12559170_12560047"
"18341","chr14_12572209_12572533"
"18342","chr14_12575041_12575702"
"18343","chr14_12592516_12593103"
"18344","chr14_12624184_12624548"
"18345","chr14_12637325_12637499"
"18346","chr14_12680916_12681560"
"18347","chr14_12718699_12719256"
"18348","chr14_12784215_12784794"
"18349","chr14_12798903_12799379"
"18350","chr14_12801112_12801513"
"18351","chr14_12812036_12812631"
"18352","chr14_12821267_12823914"
"18353","chr14_12838904_12839775"
"18354","chr14_12876696_12877227"
"18355","chr14_12923580_12924408"
"18356","chr14_13198406_13198919"
"18357","chr14_13236884_13237318"
"18358","chr14_13262401_13262875"
"18359","chr14_13283142_13285181"
"18360","chr14_13349233_13349647"
"18361","chr14_13354100_13354559"
"18362","chr14_13355928_13356436"
"18363","chr14_13357234_13357463"
"18364","chr14_13453728_13454216"
"18365","chr14_13459353_13459755"
"18366","chr14_13518718_13518964"
"18367","chr14_13519609_13519997"
"18368","chr14_13593486_13593633"
"18369","chr14_13649608_13650438"
"18370","chr14_13651543_13652412"
"18371","chr14_13770547_13771187"
"18372","chr14_13812741_13813526"
"18373","chr14_13901544_13902273"
"18374","chr14_13915191_13915540"
"18375","chr14_13917587_13918082"
"18376","chr14_13933193_13933948"
"18377","chr14_13948301_13948766"
"18378","chr14_13950399_13950800"
"18379","chr14_13960003_13962092"
"18380","chr14_14011957_14013864"
"18381","chr14_14019695_14019821"
"18382","chr14_14054353_14054759"
"18383","chr14_14063020_14065496"
"18384","chr14_14067693_14068558"
"18385","chr14_14070536_14071234"
"18386","chr14_14098450_14099038"
"18387","chr14_14104358_14104787"
"18388","chr14_14120144_14121275"
"18389","chr14_14345118_14350159"
"18390","chr14_14351602_14355085"
"18391","chr14_14482080_14482170"
"18392","chr14_14632552_14633472"
"18393","chr14_14702246_14704178"
"18394","chr14_14714133_14714544"
"18395","chr14_14803964_14804239"
"18396","chr14_14832834_14833204"
"18397","chr14_14863622_14864388"
"18398","chr14_14870012_14870455"
"18399","chr14_14871676_14872033"
"18400","chr14_14885673_14886286"
"18401","chr14_14904936_14905402"
"18402","chr14_14934892_14935495"
"18403","chr14_14951782_14952345"
"18404","chr14_14959936_14960931"
"18405","chr14_14984315_14984450"
"18406","chr14_14985072_14985732"
"18407","chr14_15065154_15065377"
"18408","chr14_15373058_15373372"
"18409","chr14_15411160_15411490"
"18410","chr14_15437513_15439336"
"18411","chr14_15564012_15564460"
"18412","chr14_15603943_15604541"
"18413","chr14_15722164_15722467"
"18414","chr14_15785092_15785637"
"18415","chr14_16073876_16074500"
"18416","chr14_16152743_16153030"
"18417","chr14_16196593_16196784"
"18418","chr14_16200444_16201678"
"18419","chr14_16230384_16230895"
"18420","chr14_16242770_16243764"
"18421","chr14_16248845_16249958"
"18422","chr14_16260599_16260752"
"18423","chr14_16363923_16366693"
"18424","chr14_16380010_16380718"
"18425","chr14_16434327_16434794"
"18426","chr14_16448571_16449047"
"18427","chr14_16483751_16484396"
"18428","chr14_16517937_16518387"
"18429","chr14_16525199_16525842"
"18430","chr14_16551801_16552200"
"18431","chr14_16574573_16575959"
"18432","chr14_16595620_16595739"
"18433","chr14_16599185_16599757"
"18434","chr14_16605580_16605734"
"18435","chr14_16713915_16714212"
"18436","chr14_16735860_16735937"
"18437","chr14_16738593_16738839"
"18438","chr14_16762835_16763163"
"18439","chr14_16822547_16823147"
"18440","chr14_16840858_16841412"
"18441","chr14_16847274_16847736"
"18442","chr14_17079675_17079824"
"18443","chr14_17172331_17173210"
"18444","chr14_17389899_17390304"
"18445","chr14_17402658_17403292"
"18446","chr14_17406008_17406268"
"18447","chr14_17556274_17557163"
"18448","chr14_17558439_17558725"
"18449","chr14_17567914_17568289"
"18450","chr14_17621667_17622039"
"18451","chr14_17629192_17629608"
"18452","chr14_17633131_17633237"
"18453","chr14_17638395_17638717"
"18454","chr14_17641972_17642105"
"18455","chr14_17658918_17661713"
"18456","chr14_17712963_17713810"
"18457","chr14_17719791_17720167"
"18458","chr14_17722619_17723577"
"18459","chr14_17735374_17735810"
"18460","chr14_17900353_17900834"
"18461","chr14_17927485_17927867"
"18462","chr14_17967246_17967784"
"18463","chr14_17979676_17980119"
"18464","chr14_18062105_18062582"
"18465","chr14_18187083_18187355"
"18466","chr14_18217226_18217492"
"18467","chr14_18226145_18226615"
"18468","chr14_18237823_18239860"
"18469","chr14_18263292_18264094"
"18470","chr14_18269839_18272065"
"18471","chr14_18284639_18284951"
"18472","chr14_18303449_18303610"
"18473","chr14_18326976_18327485"
"18474","chr14_18330638_18332296"
"18475","chr14_18373009_18373025"
"18476","chr14_18377938_18378372"
"18477","chr14_18486446_18486457"
"18478","chr14_18498337_18498572"
"18479","chr14_18500212_18500864"
"18480","chr14_18508003_18508615"
"18481","chr14_18573231_18574436"
"18482","chr14_18586181_18586693"
"18483","chr14_18658079_18658134"
"18484","chr14_18758888_18760283"
"18485","chr14_18892845_18894436"
"18486","chr14_18983796_18984299"
"18487","chr14_19041787_19042931"
"18488","chr14_19415643_19419560"
"18489","chr14_19584944_19585400"
"18490","chr14_19705555_19707042"
"18491","chr14_19719346_19720495"
"18492","chr14_19735523_19735569"
"18493","chr14_19739464_19740808"
"18494","chr14_19750668_19751911"
"18495","chr14_19817911_19818387"
"18496","chr14_19823187_19826172"
"18497","chr14_19839778_19840297"
"18498","chr14_19859141_19859578"
"18499","chr14_19905471_19906178"
"18500","chr14_19919787_19920807"
"18501","chr14_19942358_19942761"
"18502","chr14_19949663_19949953"
"18503","chr14_19964217_19964411"
"18504","chr14_19967374_19967819"
"18505","chr14_19970393_19970890"
"18506","chr14_19974313_19977899"
"18507","chr14_19985047_19987792"
"18508","chr14_20012833_20012852"
"18509","chr14_20019371_20019982"
"18510","chr14_20048088_20048548"
"18511","chr14_20067150_20067790"
"18512","chr14_20070653_20071011"
"18513","chr14_20082397_20083719"
"18514","chr14_20088012_20088277"
"18515","chr14_20113973_20114435"
"18516","chr14_20180721_20182134"
"18517","chr14_20193181_20193563"
"18518","chr14_20253157_20253875"
"18519","chr14_20258418_20258908"
"18520","chr14_20294119_20295294"
"18521","chr14_20347412_20348806"
"18522","chr14_20388324_20389412"
"18523","chr14_20393039_20394335"
"18524","chr14_20451167_20452442"
"18525","chr14_20479335_20480417"
"18526","chr14_20545517_20546911"
"18527","chr14_20576088_20576581"
"18528","chr14_20595832_20596102"
"18529","chr14_20616489_20616771"
"18530","chr14_20619207_20619522"
"18531","chr14_20639901_20641654"
"18532","chr14_20658264_20658732"
"18533","chr14_20660596_20662174"
"18534","chr14_20673140_20675047"
"18535","chr14_20694465_20696193"
"18536","chr14_20696958_20697638"
"18537","chr14_20702290_20703653"
"18538","chr14_20706841_20708705"
"18539","chr14_20723982_20724512"
"18540","chr14_20733772_20735058"
"18541","chr14_20737262_20737679"
"18542","chr14_20765858_20766385"
"18543","chr14_20768655_20769094"
"18544","chr14_20786904_20787092"
"18545","chr14_20792853_20794736"
"18546","chr14_20796604_20797098"
"18547","chr14_20798742_20799148"
"18548","chr14_20803319_20804007"
"18549","chr14_20805108_20805787"
"18550","chr14_20836139_20837282"
"18551","chr14_20873290_20873745"
"18552","chr14_20886331_20886417"
"18553","chr14_20891810_20892473"
"18554","chr14_20914425_20914819"
"18555","chr14_20928546_20930230"
"18556","chr14_20966799_20967646"
"18557","chr14_20970228_20971479"
"18558","chr14_20983875_20984254"
"18559","chr14_20993286_20993762"
"18560","chr14_20994514_20995001"
"18561","chr14_21018795_21019441"
"18562","chr14_21032120_21032521"
"18563","chr14_21051544_21053451"
"18564","chr14_21065783_21066244"
"18565","chr14_21075486_21076868"
"18566","chr14_21115992_21116316"
"18567","chr14_21120719_21120827"
"18568","chr14_21136851_21137357"
"18569","chr14_21143356_21143886"
"18570","chr14_21221772_21222677"
"18571","chr14_21251435_21254593"
"18572","chr14_21274707_21275036"
"18573","chr14_21310457_21310948"
"18574","chr14_21341149_21341603"
"18575","chr14_21342930_21343410"
"18576","chr14_21359416_21360230"
"18577","chr14_21367070_21367625"
"18578","chr14_21368829_21370003"
"18579","chr14_21383586_21384089"
"18580","chr14_21401971_21403484"
"18581","chr14_21408832_21409248"
"18582","chr14_21410764_21411508"
"18583","chr14_21427373_21427738"
"18584","chr14_21439658_21440095"
"18585","chr14_21488737_21489573"
"18586","chr14_21498627_21501872"
"18587","chr14_21523230_21524469"
"18588","chr14_21533365_21535045"
"18589","chr14_21547316_21547742"
"18590","chr14_21553072_21553269"
"18591","chr14_21558731_21558953"
"18592","chr14_21565610_21566334"
"18593","chr14_21583121_21583532"
"18594","chr14_21592950_21593248"
"18595","chr14_21599782_21600491"
"18596","chr14_21607820_21609250"
"18597","chr14_21610023_21610708"
"18598","chr14_21613746_21613836"
"18599","chr14_21658993_21660241"
"18600","chr14_21669825_21670628"
"18601","chr14_21674478_21674845"
"18602","chr14_21678690_21678858"
"18603","chr14_21682514_21683212"
"18604","chr14_21686407_21686423"
"18605","chr14_21706666_21707911"
"18606","chr14_21719575_21720179"
"18607","chr14_21741613_21742275"
"18608","chr14_21750060_21751913"
"18609","chr14_21762357_21762770"
"18610","chr14_21786641_21786890"
"18611","chr14_21830572_21832272"
"18612","chr14_21842062_21842595"
"18613","chr14_21847076_21849358"
"18614","chr14_21853275_21854283"
"18615","chr14_21891790_21892052"
"18616","chr14_21900568_21900863"
"18617","chr14_21903657_21904955"
"18618","chr14_21944912_21945344"
"18619","chr14_21968979_21969382"
"18620","chr14_21981364_21981840"
"18621","chr14_21982459_21983495"
"18622","chr14_21984928_21989810"
"18623","chr14_21994687_21995808"
"18624","chr14_22005049_22005219"
"18625","chr14_22020771_22021303"
"18626","chr14_22036327_22036412"
"18627","chr14_22037114_22038597"
"18628","chr14_22046182_22046822"
"18629","chr14_22051904_22052843"
"18630","chr14_22060762_22061190"
"18631","chr14_22083930_22084327"
"18632","chr14_22114181_22114975"
"18633","chr14_22147653_22147697"
"18634","chr14_22152217_22153019"
"18635","chr14_22198181_22198982"
"18636","chr14_22213418_22214045"
"18637","chr14_22259325_22260133"
"18638","chr14_22323472_22324068"
"18639","chr14_22353673_22354113"
"18640","chr14_22358048_22358589"
"18641","chr14_22364544_22365363"
"18642","chr14_22367881_22367901"
"18643","chr14_22424950_22425536"
"18644","chr14_22440300_22441345"
"18645","chr14_22445223_22445977"
"18646","chr14_22451651_22451945"
"18647","chr14_22494322_22494699"
"18648","chr14_22505816_22506000"
"18649","chr14_22514601_22515182"
"18650","chr14_22552271_22553025"
"18651","chr14_22578070_22578631"
"18652","chr14_22598867_22598887"
"18653","chr14_22649367_22650090"
"18654","chr14_22679984_22680579"
"18655","chr14_22686761_22687162"
"18656","chr14_22695495_22695812"
"18657","chr14_22710220_22710709"
"18658","chr14_22738631_22738945"
"18659","chr14_22744777_22746587"
"18660","chr14_22807928_22808918"
"18661","chr14_22906104_22907201"
"18662","chr14_22922639_22922841"
"18663","chr14_22927693_22927947"
"18664","chr14_22931126_22931534"
"18665","chr14_22964871_22965626"
"18666","chr14_23014649_23016231"
"18667","chr14_23046406_23046752"
"18668","chr14_23052924_23053401"
"18669","chr14_23094538_23096640"
"18670","chr14_23194712_23195352"
"18671","chr14_23290579_23291216"
"18672","chr14_23335744_23335826"
"18673","chr14_23346205_23346489"
"18674","chr14_23378363_23378501"
"18675","chr14_23385857_23386328"
"18676","chr14_23400819_23401537"
"18677","chr14_23429009_23429467"
"18678","chr14_23469363_23469612"
"18679","chr14_23475177_23475545"
"18680","chr14_23492994_23493306"
"18681","chr14_23502367_23502954"
"18682","chr14_23529590_23530171"
"18683","chr14_23575928_23576330"
"18684","chr14_23583174_23583651"
"18685","chr14_23651659_23652222"
"18686","chr14_23684504_23684767"
"18687","chr14_23711177_23711299"
"18688","chr14_23719414_23719554"
"18689","chr14_23723965_23724575"
"18690","chr14_23783195_23783604"
"18691","chr14_23791456_23791769"
"18692","chr14_23885503_23885885"
"18693","chr14_23902595_23902905"
"18694","chr14_23922761_23923033"
"18695","chr14_24003456_24005553"
"18696","chr14_24008232_24008703"
"18697","chr14_24059784_24060132"
"18698","chr14_24065291_24066256"
"18699","chr14_24067627_24068016"
"18700","chr14_24081930_24082262"
"18701","chr14_24092406_24092853"
"18702","chr14_24171603_24172021"
"18703","chr14_24179064_24179433"
"18704","chr14_24181878_24182574"
"18705","chr14_24205165_24206151"
"18706","chr14_24214378_24215145"
"18707","chr14_24232874_24233206"
"18708","chr14_24244252_24246261"
"18709","chr14_24253684_24253991"
"18710","chr14_24262769_24263478"
"18711","chr14_24273555_24273951"
"18712","chr14_24275572_24275881"
"18713","chr14_24358384_24358715"
"18714","chr14_24486480_24487449"
"18715","chr14_24490230_24491633"
"18716","chr14_24500135_24501480"
"18717","chr14_24508118_24508781"
"18718","chr14_24512601_24513280"
"18719","chr14_24525484_24526958"
"18720","chr14_24530275_24530701"
"18721","chr14_24534984_24535515"
"18722","chr14_24544100_24544346"
"18723","chr14_24550818_24551878"
"18724","chr14_24564893_24566170"
"18725","chr14_24578039_24579869"
"18726","chr14_24586951_24587471"
"18727","chr14_24606390_24607156"
"18728","chr14_24616172_24619223"
"18729","chr14_24644135_24644785"
"18730","chr14_24646256_24646631"
"18731","chr14_24650239_24651289"
"18732","chr14_24655752_24655781"
"18733","chr14_24731820_24732367"
"18734","chr14_24738846_24739291"
"18735","chr14_24747647_24747919"
"18736","chr14_24755753_24756066"
"18737","chr14_24761306_24761368"
"18738","chr14_24762470_24764817"
"18739","chr14_24778584_24780156"
"18740","chr14_24793123_24794423"
"18741","chr14_24826354_24828248"
"18742","chr14_24833275_24833529"
"18743","chr14_24838413_24838458"
"18744","chr14_24840701_24842577"
"18745","chr14_24857829_24858181"
"18746","chr14_24871104_24871771"
"18747","chr14_24873030_24873069"
"18748","chr14_24874953_24876205"
"18749","chr14_24900530_24901145"
"18750","chr14_24908306_24908866"
"18751","chr14_24911592_24911994"
"18752","chr14_24939204_24940242"
"18753","chr14_24959932_24960627"
"18754","chr14_24993628_24994395"
"18755","chr14_24995209_24995585"
"18756","chr14_24997697_24997953"
"18757","chr14_25015174_25016423"
"18758","chr14_25022891_25023263"
"18759","chr14_25050646_25051321"
"18760","chr14_25068576_25068606"
"18761","chr14_25072835_25072904"
"18762","chr14_25074312_25075086"
"18763","chr14_25107949_25109373"
"18764","chr14_25123848_25124262"
"18765","chr14_25126716_25128360"
"18766","chr14_25135265_25135835"
"18767","chr14_25142209_25142489"
"18768","chr14_25185382_25186925"
"18769","chr14_25211924_25212101"
"18770","chr14_25225838_25227431"
"18771","chr14_25229518_25229962"
"18772","chr14_25236782_25236859"
"18773","chr14_25252973_25253680"
"18774","chr14_25258687_25258823"
"18775","chr14_25260497_25260737"
"18776","chr14_25270444_25270938"
"18777","chr14_25317500_25319265"
"18778","chr14_25320203_25320348"
"18779","chr14_25322221_25322608"
"18780","chr14_25329050_25329308"
"18781","chr14_25347219_25347575"
"18782","chr14_25350321_25351024"
"18783","chr14_25371435_25372133"
"18784","chr14_25375110_25375534"
"18785","chr14_25377439_25379404"
"18786","chr14_25396858_25398133"
"18787","chr14_25421247_25422289"
"18788","chr14_25456792_25462009"
"18789","chr14_25464611_25464691"
"18790","chr14_25475349_25475366"
"18791","chr14_25478164_25479398"
"18792","chr14_25492962_25493849"
"18793","chr14_25496266_25496479"
"18794","chr14_25497386_25499201"
"18795","chr14_25512787_25514056"
"18796","chr14_25515813_25516230"
"18797","chr14_25527256_25527661"
"18798","chr14_25548610_25548726"
"18799","chr14_25549769_25550885"
"18800","chr14_25551695_25552117"
"18801","chr14_25555074_25556165"
"18802","chr14_25557245_25557695"
"18803","chr14_25565175_25566176"
"18804","chr14_25585153_25588254"
"18805","chr14_25588988_25589212"
"18806","chr14_25593911_25594212"
"18807","chr14_25600989_25601216"
"18808","chr14_25606347_25609680"
"18809","chr14_25611397_25611640"
"18810","chr14_25619690_25619839"
"18811","chr14_25623741_25624150"
"18812","chr14_25633454_25634509"
"18813","chr14_25636247_25636807"
"18814","chr14_25646288_25646801"
"18815","chr14_25665507_25666004"
"18816","chr14_25666854_25667045"
"18817","chr14_25693568_25694941"
"18818","chr14_25701968_25702428"
"18819","chr14_25707572_25708057"
"18820","chr14_25713460_25713817"
"18821","chr14_25726208_25726575"
"18822","chr14_25734803_25735612"
"18823","chr14_25736588_25736989"
"18824","chr14_25740250_25740496"
"18825","chr14_25765236_25766436"
"18826","chr14_25767962_25770061"
"18827","chr14_25795502_25795959"
"18828","chr14_25800107_25800644"
"18829","chr14_25816350_25816874"
"18830","chr14_25832175_25832867"
"18831","chr14_25841911_25842744"
"18832","chr14_25872858_25873499"
"18833","chr14_26303041_26303562"
"18834","chr14_26328508_26328905"
"18835","chr14_26376678_26377089"
"18836","chr14_26432247_26432742"
"18837","chr14_26488612_26488762"
"18838","chr14_26491142_26491606"
"18839","chr14_26533707_26535409"
"18840","chr14_26579095_26580453"
"18841","chr14_26637153_26639610"
"18842","chr14_26668611_26670395"
"18843","chr14_26670998_26671270"
"18844","chr14_26913791_26914105"
"18845","chr14_26969613_26971119"
"18846","chr14_26976220_26976579"
"18847","chr14_26994387_26994852"
"18848","chr14_27029505_27030399"
"18849","chr14_27038701_27039929"
"18850","chr14_27050674_27051151"
"18851","chr14_27067785_27068179"
"18852","chr14_27075854_27076265"
"18853","chr14_27081616_27081995"
"18854","chr14_27094255_27094714"
"18855","chr14_27096702_27097239"
"18856","chr14_27102802_27102812"
"18857","chr14_27114387_27115607"
"18858","chr14_27166451_27167642"
"18859","chr14_27178580_27178875"
"18860","chr14_27183543_27183942"
"18861","chr14_27186973_27187484"
"18862","chr14_27200798_27201172"
"18863","chr14_27219756_27220045"
"18864","chr14_27237738_27238188"
"18865","chr14_27269846_27269908"
"18866","chr14_27271371_27271824"
"18867","chr14_27332274_27332927"
"18868","chr14_27335593_27336848"
"18869","chr14_27413947_27414369"
"18870","chr14_27428272_27430105"
"18871","chr14_27444523_27445070"
"18872","chr14_27507809_27509196"
"18873","chr14_27543977_27544482"
"18874","chr14_27596259_27596673"
"18875","chr14_27621836_27623979"
"18876","chr14_27661553_27661842"
"18877","chr14_27695855_27696153"
"18878","chr14_27735785_27736200"
"18879","chr14_27741426_27741956"
"18880","chr14_27798617_27798851"
"18881","chr14_27800970_27801036"
"18882","chr14_27808039_27808550"
"18883","chr14_27810860_27811129"
"18884","chr14_27846962_27847335"
"18885","chr14_27862155_27862423"
"18886","chr14_27875887_27876737"
"18887","chr14_27887416_27887896"
"18888","chr14_28004072_28004378"
"18889","chr14_28030869_28031325"
"18890","chr14_28057583_28058564"
"18891","chr14_28105407_28105719"
"18892","chr14_28143975_28144405"
"18893","chr14_28164453_28167187"
"18894","chr14_28267419_28267764"
"18895","chr14_28273564_28274031"
"18896","chr14_28316884_28317209"
"18897","chr14_28375707_28376255"
"18898","chr14_28382157_28382627"
"18899","chr14_28386997_28387737"
"18900","chr14_28410732_28411133"
"18901","chr14_28417084_28417378"
"18902","chr14_28418839_28419659"
"18903","chr14_28450536_28451068"
"18904","chr14_28474885_28475842"
"18905","chr14_28504306_28507952"
"18906","chr14_28508946_28511742"
"18907","chr14_28514058_28514762"
"18908","chr14_28657276_28657282"
"18909","chr14_28660789_28661589"
"18910","chr14_28675453_28676158"
"18911","chr14_28699842_28700606"
"18912","chr14_28821035_28821352"
"18913","chr14_28843632_28843906"
"18914","chr14_28865048_28865208"
"18915","chr14_28918702_28919250"
"18916","chr14_28932711_28933549"
"18917","chr14_28948192_28949100"
"18918","chr14_28949841_28950138"
"18919","chr14_28954399_28955073"
"18920","chr14_28958266_28959249"
"18921","chr14_29010187_29010590"
"18922","chr14_29016044_29016289"
"18923","chr14_29028482_29029464"
"18924","chr14_29030140_29030792"
"18925","chr14_29040567_29040988"
"18926","chr14_29073806_29074094"
"18927","chr14_29085666_29086148"
"18928","chr14_29090035_29090521"
"18929","chr14_29143980_29144597"
"18930","chr14_29164004_29164754"
"18931","chr14_29178861_29179698"
"18932","chr14_29196332_29196441"
"18933","chr14_29204756_29205064"
"18934","chr14_29267497_29267745"
"18935","chr14_29404023_29404463"
"18936","chr14_29405239_29405471"
"18937","chr14_29415422_29415823"
"18938","chr14_29435213_29435674"
"18939","chr14_29443116_29443555"
"18940","chr14_29478367_29479450"
"18941","chr14_29480865_29481220"
"18942","chr14_29481865_29482824"
"18943","chr14_29520296_29520437"
"18944","chr14_29562865_29563100"
"18945","chr14_29592111_29592635"
"18946","chr14_29650512_29650937"
"18947","chr14_29667317_29667518"
"18948","chr14_29696051_29696539"
"18949","chr14_29707590_29707885"
"18950","chr14_29719634_29723546"
"18951","chr14_29807963_29808213"
"18952","chr14_29841334_29841882"
"18953","chr14_29882614_29883100"
"18954","chr14_29895299_29895747"
"18955","chr14_29937403_29937901"
"18956","chr14_29940650_29941341"
"18957","chr14_29964684_29965156"
"18958","chr14_29967668_29969219"
"18959","chr14_29978100_29979196"
"18960","chr14_30008672_30010524"
"18961","chr14_30038294_30038978"
"18962","chr14_30055916_30057099"
"18963","chr14_30105367_30106142"
"18964","chr14_30136891_30137526"
"18965","chr14_30147659_30148312"
"18966","chr14_30164358_30164686"
"18967","chr14_30171718_30171723"
"18968","chr14_30196941_30197318"
"18969","chr14_30208137_30208590"
"18970","chr14_30255646_30256137"
"18971","chr14_30266547_30266922"
"18972","chr14_30270339_30270725"
"18973","chr14_30275613_30275870"
"18974","chr14_30283898_30284708"
"18975","chr14_30300082_30300462"
"18976","chr14_30348320_30349101"
"18977","chr14_30350443_30350678"
"18978","chr14_30351961_30354684"
"18979","chr14_30383610_30383753"
"18980","chr14_30406032_30406290"
"18981","chr14_30459809_30460301"
"18982","chr14_30479052_30480228"
"18983","chr14_3048801_3049600"
"18984","chr14_30516232_30516689"
"18985","chr14_30530673_30531341"
"18986","chr14_30541505_30542054"
"18987","chr14_30544602_30544853"
"18988","chr14_30548103_30550849"
"18989","chr14_30574116_30574648"
"18990","chr14_30586572_30587672"
"18991","chr14_30591377_30591828"
"18992","chr14_30593291_30594809"
"18993","chr14_30612450_30612904"
"18994","chr14_30624421_30626920"
"18995","chr14_30650919_30651398"
"18996","chr14_30653863_30655144"
"18997","chr14_30671498_30672402"
"18998","chr14_30695633_30695947"
"18999","chr14_30714762_30717307"
"19000","chr14_30825202_30826565"
"19001","chr14_30867050_30867443"
"19002","chr14_30879085_30879550"
"19003","chr14_30922193_30922749"
"19004","chr14_30943878_30944182"
"19005","chr14_30950721_30952050"
"19006","chr14_30974229_30974539"
"19007","chr14_31000800_31002304"
"19008","chr14_31017833_31019837"
"19009","chr14_31128223_31132115"
"19010","chr14_31133366_31134690"
"19011","chr14_31164041_31164440"
"19012","chr14_31193861_31193968"
"19013","chr14_31195950_31196405"
"19014","chr14_31197838_31198162"
"19015","chr14_31205254_31207425"
"19016","chr14_31215450_31216060"
"19017","chr14_31217649_31218062"
"19018","chr14_31226940_31227359"
"19019","chr14_31233878_31234607"
"19020","chr14_31250452_31252023"
"19021","chr14_31268364_31269980"
"19022","chr14_31272135_31272618"
"19023","chr14_31323715_31324241"
"19024","chr14_31327812_31327889"
"19025","chr14_31335615_31337523"
"19026","chr14_31385988_31386326"
"19027","chr14_31434898_31436725"
"19028","chr14_31456131_31456754"
"19029","chr14_31459999_31460414"
"19030","chr14_31494437_31495729"
"19031","chr14_31506461_31506864"
"19032","chr14_31569305_31569645"
"19033","chr14_31640317_31641607"
"19034","chr14_31656779_31657382"
"19035","chr14_31659454_31663133"
"19036","chr14_31664636_31664711"
"19037","chr14_31669426_31670322"
"19038","chr14_31780538_31782219"
"19039","chr14_31790806_31791202"
"19040","chr14_31794456_31794857"
"19041","chr14_31829569_31832406"
"19042","chr14_31854474_31855133"
"19043","chr14_31857680_31857950"
"19044","chr14_31891422_31891814"
"19045","chr14_31933219_31935274"
"19046","chr14_31954853_31955394"
"19047","chr14_32002753_32003429"
"19048","chr14_32015350_32015787"
"19049","chr14_32016533_32017903"
"19050","chr14_32028282_32029261"
"19051","chr14_32032301_32032945"
"19052","chr14_32076865_32077353"
"19053","chr14_32084814_32086673"
"19054","chr14_32159225_32160542"
"19055","chr14_32165488_32166121"
"19056","chr14_32192396_32192866"
"19057","chr14_32201265_32202559"
"19058","chr14_32269624_32269955"
"19059","chr14_32309929_32309976"
"19060","chr14_32317918_32318204"
"19061","chr14_32321566_32322626"
"19062","chr14_32336685_32336944"
